,item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,attachment file access,attachment derivative access,attachment md,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size,file url,file type,media type,storage path,old item id,image id,document id,video id,audio id,generic file id
42,25242,Phoenix Medical Waste Disposal LCA,135308,ASU-SSEBE-CESEM-2014-CPR-007.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114300,1855.0,2014-06-13 17:40:12.219863+00:00,filestore/96/8e/c5/968ec56bf7d4c71e04fb002d98257f5e,968ec56bf7d4c71e04fb002d98257f5e,application/pdf,ASU-SSEBE-CESEM-2014-CPR-007.pdf,717249.0,/attachments/135308/content/ASU-SSEBE-CESEM-2014-CPR-007.pdf,file,document,96/8e/c5/968ec56bf7d4c71e04fb002d98257f5e,,,114300,,,
43,25243,A Life Cycle Assessment of Alternative Wastewater Treatment Processes at Forward Operation Bases (FOBs),135309,ASU-SSEBE-CESEM-2014-CPR-008.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114301,4570.0,2014-06-13 17:49:06.915473+00:00,filestore/67/24/0f/67240f60fc18cfa194f55fcbf1157222,67240f60fc18cfa194f55fcbf1157222,application/pdf,ASU-SSEBE-CESEM-2014-CPR-008.pdf,2644078.0,/attachments/135309/content/ASU-SSEBE-CESEM-2014-CPR-008.pdf,file,document,67/24/0f/67240f60fc18cfa194f55fcbf1157222,,,114301,,,
44,25244,A Life Cycle Assessment of Phosphorous,135310,ASU-SSEBE-CESEM-2014-CPR-009.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114302,1452.0,2014-06-13 17:55:28.096912+00:00,filestore/26/0b/af/260baf051538afa2e304fa53f6c61d69,260baf051538afa2e304fa53f6c61d69,application/pdf,ASU-SSEBE-CESEM-2014-CPR-009.pdf,1238187.0,/attachments/135310/content/ASU-SSEBE-CESEM-2014-CPR-009.pdf,file,document,26/0b/af/260baf051538afa2e304fa53f6c61d69,,,114302,,,
45,25405,Future Electricity Supply Vulnerability and Climate Change: A Case Study of Maricopa and Los Angeles Counties,135843,ASU-CESEM-2014-WPS-003-sivaraman.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114980,4221.0,2014-07-21 20:18:04.441415+00:00,filestore/21/03/98/210398c586fcbdc03d0c2bc5670d4166,210398c586fcbdc03d0c2bc5670d4166,application/pdf,ASU-CESEM-2014-WPS-003-sivaraman.pdf,1089644.0,/attachments/135843/content/ASU-CESEM-2014-WPS-003-sivaraman.pdf,file,document,21/03/98/210398c586fcbdc03d0c2bc5670d4166,,,114980,,,
46,25404,Methodology for Estimating Electricity Generation Vulnerability to Climate Change Using a Physically-based Modelling System,135844,ASU-CESEM-2014-WPS-002-bartos.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114981,4771.0,2014-07-21 20:18:26.431257+00:00,filestore/43/69/21/4369211e52177d9154102ed89658daf2,4369211e52177d9154102ed89658daf2,application/pdf,ASU-CESEM-2014-WPS-002-bartos.pdf,916883.0,/attachments/135844/content/ASU-CESEM-2014-WPS-002-bartos.pdf,file,document,43/69/21/4369211e52177d9154102ed89658daf2,,,114981,,,
47,27260,No Right Answer: A Feasibility Study of Essay Assessment with LDA,142894,ASU-SSEBE-CESEM-2013-RPR-005.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",123691,1531.0,2015-01-16 16:04:20.022542+00:00,filestore/d6/d2/76/d6d276905a999fa87ee1351881e2271b,d6d276905a999fa87ee1351881e2271b,application/pdf,ASU-SSEBE-CESEM-2013-RPR-005.pdf,1029306.0,/attachments/142894/content/ASU-SSEBE-CESEM-2013-RPR-005.pdf,file,document,d6/d2/76/d6d276905a999fa87ee1351881e2271b,,,123691,,,
48,27261,Earth Systems Engineering and Management as Governance,142895,ASU-SSEBE-CESEM-2011-RPR-001.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",123692,760.0,2015-01-16 16:06:53.078571+00:00,filestore/cf/43/b5/cf43b52aa6522ddcb2bfc326365e0bf2,cf43b52aa6522ddcb2bfc326365e0bf2,application/pdf,ASU-SSEBE-CESEM-2011-RPR-001.pdf,677426.0,/attachments/142895/content/ASU-SSEBE-CESEM-2011-RPR-001.pdf,file,document,cf/43/b5/cf43b52aa6522ddcb2bfc326365e0bf2,,,123692,,,
49,27262,Worrying About Our (Neuro) Image: How much does fMRI really reveal about us?,142896,ASU-SSEBE-CESEM-2011-RPR-002.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",123693,1960.0,2015-01-16 16:08:36.197507+00:00,filestore/59/d0/12/59d01273dba979b7d051511ae9fa0bfd,59d01273dba979b7d051511ae9fa0bfd,application/pdf,ASU-SSEBE-CESEM-2011-RPR-002.pdf,958546.0,/attachments/142896/content/ASU-SSEBE-CESEM-2011-RPR-002.pdf,file,document,59/d0/12/59d01273dba979b7d051511ae9fa0bfd,,,123693,,,
50,27263,My Kingdom for a Toolsmith! The IRIDIUM system specification through the lens of Actor-Network Theory,142897,ASU-SSEBE-CESEM-2010-RPR-001.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",123694,1177.0,2015-01-16 16:10:11.194266+00:00,filestore/dc/7e/08/dc7e08a8179a58f4aaa4ac74b89db248,dc7e08a8179a58f4aaa4ac74b89db248,application/pdf,ASU-SSEBE-CESEM-2010-RPR-001.pdf,768607.0,/attachments/142897/content/ASU-SSEBE-CESEM-2010-RPR-001.pdf,file,document,dc/7e/08/dc7e08a8179a58f4aaa4ac74b89db248,,,123694,,,
51,27264,Robèrt Forgot Goulet: Augmenting TNS with the Capabilities Approach to support the Social Dimensions of Sustainability,142898,ASU-SSEBE-CESEM-2012-RPR-003.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",123695,740.0,2015-01-16 16:12:12.292430+00:00,filestore/5e/3c/fa/5e3cfac7fbabbeba96ee50222cd5bc16,5e3cfac7fbabbeba96ee50222cd5bc16,application/pdf,ASU-SSEBE-CESEM-2012-RPR-003.pdf,931197.0,/attachments/142898/content/ASU-SSEBE-CESEM-2012-RPR-003.pdf,file,document,5e/3c/fa/5e3cfac7fbabbeba96ee50222cd5bc16,,,123695,,,
52,29203,Frameworks for Assessing the Vulnerability of U.S. Rail Systems to Extreme Heat and Flooding,148642,utc_chester_rail_climate_change_vulnerability.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",130053,3130.0,2015-04-30 18:06:58.982063+00:00,filestore/56/8f/f8/568ff8b42825d8cd7082ecd9d07a95ea,568ff8b42825d8cd7082ecd9d07a95ea,application/pdf,utc_chester_rail_climate_change_vulnerability.pdf,931189.0,/attachments/148642/content/utc_chester_rail_climate_change_vulnerability.pdf,file,document,56/8f/f8/568ff8b42825d8cd7082ecd9d07a95ea,,,130053,,,
53,151368,"Urban Infrastructure Design and Heat Vulnerability: Rethinking Infrastructure in Mesa, Arizona",151368,Project Report,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",132770,3980.0,2015-06-10 4:38:36.476947+00:00,filestore/ac/cb/85/accb85eeb4fa7703ecd5502bd5c9754b,accb85eeb4fa7703ecd5502bd5c9754b,application/pdf,asu_uia_Spring2015_heat_vulnerability_mesa_az.pdf,3510736.0,/attachments/151368/content/asu_uia_Spring2015_heat_vulnerability_mesa_az.pdf,file,document,ac/cb/85/accb85eeb4fa7703ecd5502bd5c9754b,29061,,132770,,,
54,35352,Forecasting Changes in Urban Heat Island in the US Southwest,159669,burillo_uhi_southwest_cities.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",142405,1382.0,2015-10-02 17:54:27.115637+00:00,filestore/ef/26/bd/ef26bd4298343eaa5a224a83e02bb242,ef26bd4298343eaa5a224a83e02bb242,application/pdf,burillo_uhi_southwest_cities.pdf,954333.0,/attachments/159669/content/burillo_uhi_southwest_cities.pdf,file,document,ef/26/bd/ef26bd4298343eaa5a224a83e02bb242,,,142405,,,
55,35532,Vulnerability Assessment of Southwest Infrastructure to Increased Heat Using a Life Cycle Approach,160045,bondank_water_vulnerability_lca.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",142780,1654.0,2015-10-19 17:25:51.027988+00:00,filestore/46/9a/4e/469a4ee459a298855fe5a0040b41be9d,469a4ee459a298855fe5a0040b41be9d,application/pdf,bondank_water_vulnerability_lca.pdf,2149836.0,/attachments/160045/content/bondank_water_vulnerability_lca.pdf,file,document,46/9a/4e/469a4ee459a298855fe5a0040b41be9d,,,142780,,,
56,35533,An adaptive management plan to decrease impacts of water crisis on social welfare in Detroit,160047,bondank_water_detroit.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",142782,1772.0,2015-10-19 17:28:00.486143+00:00,filestore/af/96/1b/af961bbcdda9b7144398be0057dc53cf,af961bbcdda9b7144398be0057dc53cf,application/pdf,bondank_water_detroit.pdf,1015175.0,/attachments/160047/content/bondank_water_detroit.pdf,file,document,af/96/1b/af961bbcdda9b7144398be0057dc53cf,,,142782,,,
57,36174,Challenges and Opportunities for Complexity Analysis in Food-Energy-Water Interdependent Systems,162736,asu_2016_few_nexus_complexity.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",145430,1899.0,2016-01-06 17:19:34.329239+00:00,filestore/d4/1c/b8/d41cb85607e00020c11e0aed2b3e64cf,d41cb85607e00020c11e0aed2b3e64cf,application/pdf,asu_2016_few_nexus_complexity.pdf,329315.0,/attachments/162736/content/asu_2016_few_nexus_complexity.pdf,file,document,d4/1c/b8/d41cb85607e00020c11e0aed2b3e64cf,,,145430,,,
