item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size
44073,Validation of a Numerical Model for Design of Geomembranes Subject to Extreme Loads,186391,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178847,787,2017-06-01 18:35:49.009255+00:00,filestore/b3/58/89/b35889b329de17f73904af27e2d54806,b35889b329de17f73904af27e2d54806,application/pdf,Wu_asu_0010E_16924.pdf,3651309
44074,On the Relationships Among Probabilistic Extensions of Answer Set Semantics,186392,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178848,222,2017-06-01 18:35:50.064213+00:00,filestore/0f/3b/89/0f3b8905af41cb83603a1316d5fcde93,0f3b8905af41cb83603a1316d5fcde93,application/pdf,Yang_asu_0010N_16926.pdf,740443
44075,"An Affordance Management, Life History Approach to Perceptions of Criminal Behavior",186393,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178849,441,2017-06-01 18:35:50.854694+00:00,filestore/6e/ff/ba/6effbafd158bb9b5e6ae732e4ad970e0,6effbafd158bb9b5e6ae732e4ad970e0,application/pdf,Williams_asu_0010E_16928.pdf,1292554
44076,Phasehood of Wh-Questions in Modern Standard Arabic,186394,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178850,1271,2017-06-01 18:35:51.456198+00:00,filestore/3a/4b/17/3a4b17ab39ed9a0423b0d415c86085ac,3a4b17ab39ed9a0423b0d415c86085ac,application/pdf,Alsager_asu_0010E_16929.pdf,1129224
44077,Cost-Effectiveness in Roofing: Alpha SPF Roofs,186395,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178851,377,2017-06-01 18:35:54.011171+00:00,filestore/4e/06/c9/4e06c93c6c494f527768860bd0bd0d70,4e06c93c6c494f527768860bd0bd0d70,application/pdf,ZulanasIV_asu_0010N_16931.pdf,3627463
44078,The Fitness Tourist: Goal Content of Exercisers in the Wellness Tourism Industry,186396,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178852,2518,2017-06-01 18:35:54.679117+00:00,filestore/be/7b/a9/be7ba9baab6e51855c1641e4092ca890,be7ba9baab6e51855c1641e4092ca890,application/pdf,Johnson_asu_0010N_16932.pdf,815497
44079,A Novel Mobile Device for Environmental Hydrocarbon Sensing and Its Applications,186397,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178853,20,2017-06-01 18:35:56.090694+00:00,filestore/47/2e/5b/472e5bc7555f42cd6ad8f337e60475aa,472e5bc7555f42cd6ad8f337e60475aa,application/pdf,Deng_asu_0010E_16935.pdf,1640341
44080,Arizona’s Mature Education Market: How School and Community Stakeholders Make Meaning of School Choice Policies,186398,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178854,407,2017-06-01 18:35:57.660427+00:00,filestore/93/c6/1e/93c61e906861ecac66d1a9313ec6186c,93c61e906861ecac66d1a9313ec6186c,application/pdf,Potterton_asu_0010E_16936.pdf,1700454
44081,"Impact of the Affordable Care Act on Young Adult’s Health Insurance, Employment, and Education: A Three-Essay Dissertation",186399,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178855,185,2017-06-01 18:35:59.180874+00:00,filestore/cd/a7/2c/cda72c566bb6ba77adc97d69c4e906be,cda72c566bb6ba77adc97d69c4e906be,application/pdf,Kaul_asu_0010E_16925.pdf,1340257
44082,Generation of a Human Induced Pluripotent Stem Cell Based Model of Progerin Induced Aging,186400,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178856,534,2017-06-01 18:36:00.419344+00:00,filestore/23/15/14/23151461bf4ef73ec9d50e205999e183,23151461bf4ef73ec9d50e205999e183,application/pdf,Raman_asu_0010N_16939.pdf,4051271
44083,A Closer Look at Teacher-Principal Pairings and Teacher Mobility: Testing a Model of Teacher-School Fit,186401,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178857,583,2017-06-01 18:36:03.114817+00:00,filestore/51/31/eb/5131ebed407be70f676f3f5397900e94,5131ebed407be70f676f3f5397900e94,application/pdf,Vagi_asu_0010E_16767.pdf,3917843
44084,Information Technology and Human Factors to Enhance Design and Constructability Review Processes in Construction,186402,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178858,1646,2017-06-01 18:36:04.646309+00:00,filestore/59/a3/bd/59a3bd00e4c48e40bf9f3ae0d77b08ea,59a3bd00e4c48e40bf9f3ae0d77b08ea,application/pdf,Alsafouri_asu_0010E_16772.pdf,5520941
44085,Angle Resolved Polarization and Vibrational Studies of Transition Metal Trichalcogenides and Related Alloys,186403,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178859,818,2017-06-01 18:36:06.107565+00:00,filestore/43/61/3f/43613f27bb2c3116f8ea8baf096a16b2,43613f27bb2c3116f8ea8baf096a16b2,application/pdf,Kong_asu_0010N_16792.pdf,1449976
44086,Creep-Fatigue Damage Investigation and Modeling of Alloy 617 at High Temperatures,186404,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178860,1573,2017-06-01 18:36:07.318371+00:00,filestore/4d/e2/9e/4de29eb706f4b671d5c9503711ec97dc,4de29eb706f4b671d5c9503711ec97dc,application/pdf,Tahir_asu_0010E_16820.pdf,4481941
44087,Diversification to Democracy Understanding American Commercial Influence Relative to Hydrocarbon Construction Emphasizing the Geopolitics of OPEC Nations,186405,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178861,140,2017-06-01 18:36:07.990214+00:00,filestore/68/22/6d/68226d4b5f1861c1c22134c55a60bcf2,68226d4b5f1861c1c22134c55a60bcf2,application/pdf,Apt_asu_0010N_16828.pdf,185462
44088,Escaping June Cleaver: The Domestication of Women Through Advertising,186406,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178862,2032,2017-06-01 18:36:09.187312+00:00,filestore/51/da/bc/51dabc4510c976d78b520aec67f0a02d,51dabc4510c976d78b520aec67f0a02d,application/pdf,Hawn_asu_0010N_16855.pdf,4835890
44089,Polypropylene and the Future of the Bassoon,186407,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178863,900,2017-06-01 18:36:09.789519+00:00,filestore/a8/e5/30/a8e530e782227c613cb83b2f6fc3b5c7,a8e530e782227c613cb83b2f6fc3b5c7,application/pdf,Tran_asu_0010E_16856.pdf,352588
44090,Topics in Cosmology and Gravitation,186408,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178864,374,2017-06-01 18:36:14.645153+00:00,filestore/a0/1d/be/a01dbe76f2231e85fe7508e411c42019,a01dbe76f2231e85fe7508e411c42019,application/pdf,Duplessis_asu_0010E_16904.pdf,7950379
44091,Activist Investors and Firm Performance Empirical Evidence From Chinese A Share Market,186409,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178865,1457,2017-06-01 18:36:16.743385+00:00,filestore/47/02/a5/4702a5debf3559685991b129f09e1de1,4702a5debf3559685991b129f09e1de1,application/pdf,Xie_asu_0010E_16911.pdf,3038122
44092,Shared Economic Platform Portfolio Share of Research on The Effects of Investor Behavior,186410,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178866,839,2017-06-01 18:36:17.187517+00:00,filestore/fd/ab/76/fdab76f1a1eec3295404edb42cf5fda8,fdab76f1a1eec3295404edb42cf5fda8,application/pdf,Ma_asu_0010E_16913.pdf,530073
44093,A Social Welfare Policy Analysis of Substance Abuse in the Russian Federation,186411,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178867,865,2017-06-01 18:36:17.703985+00:00,filestore/3a/a2/32/3aa232dac40752f024da327f4609e7e5,3aa232dac40752f024da327f4609e7e5,application/pdf,Regan_asu_0010N_16914.pdf,777341
44094,Quantitative Research on the Return of Private Seasoned Equity Offerings: Evidence from China,186412,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178868,770,2017-06-01 18:36:18.120817+00:00,filestore/b5/6d/96/b56d96692001d6baf2fc8d8f93827cfb,b56d96692001d6baf2fc8d8f93827cfb,application/pdf,Cao_asu_0010E_16915.pdf,487839
44095,"Muscle Quality, Muscle Mass, Muscle Strength, and Pulse Wave Velocity between Healthy Young and Elderly Adults",186413,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178869,442,2017-06-01 18:36:18.805391+00:00,filestore/68/bb/b7/68bbb7dc54c85bc89d691d7e0e19b73a,68bbb7dc54c85bc89d691d7e0e19b73a,application/pdf,Dierickx_asu_0010N_16916.pdf,948913
44096,A Descriptive Study of Incompetent to Stand Trial and Non-Restorable Defendants in Pinal County Arizona,186414,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178870,1253,2017-06-01 18:36:19.553953+00:00,filestore/2c/cf/f9/2ccff9d973419852eea0dd5a80c3982f,2ccff9d973419852eea0dd5a80c3982f,application/pdf,Snyder_asu_0010N_16918.pdf,544294
44097,A Thoughtful Journey Toward Sustainable Choice: Can Mindfulness Enhance Behavior Intent?,186415,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178871,551,2017-06-01 18:36:22.088296+00:00,filestore/67/bd/52/67bd52d895bacb4487848aaee9c8bfd5,67bd52d895bacb4487848aaee9c8bfd5,application/pdf,Azzi_asu_0010N_16934.pdf,3945420
44098,Sleep-related Mediators of the Physical Activity and Sedentary Behavior-Cardiometabolic Biomarker Relationship in Middle Age Adults,186416,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178872,371,2017-06-01 18:36:22.551530+00:00,filestore/ba/cc/9e/bacc9ebb2e3c6bc340e82efaf40b708b,bacc9ebb2e3c6bc340e82efaf40b708b,application/pdf,Lanich_asu_0010N_16940.pdf,384383
44099,Reliability of PV Modules: Dependence on Manufacturing Quality and Field Climatic Conditions,186417,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178873,374,2017-06-01 18:36:24.064792+00:00,filestore/bb/6b/2a/bb6b2a33df210ed08dc684bd4a26089e,bb6b2a33df210ed08dc684bd4a26089e,application/pdf,Pore_asu_0010N_16942.pdf,1503073
44100,A Power Study of Gffit Statistics as Components of Pearson Chi-Square,186418,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178874,1972,2017-06-01 18:36:24.639850+00:00,filestore/9a/4f/7f/9a4f7feeac28fe8481eaef8a78c20b90,9a4f7feeac28fe8481eaef8a78c20b90,application/pdf,Zhu_asu_0010E_16943.pdf,933748
44101,An Exploration of Stereotype Threat in Collegiate Music Programs,186419,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178875,729,2017-06-01 18:36:25.055732+00:00,filestore/3a/08/fb/3a08fb2593681709516ef359ffc6da8f,3a08fb2593681709516ef359ffc6da8f,application/pdf,Lloyd_asu_0010E_16945.pdf,682872
44102,"The Relationship Between Clinical Experience, Emotional Intelligence and Counselor Self-Efficacy with Resilience as a Moderator",186420,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178876,1460,2017-06-01 18:36:26.663025+00:00,filestore/6d/6b/27/6d6b27341df36f0f3d4893a661271be0,6d6b27341df36f0f3d4893a661271be0,application/pdf,PetrolleClemons_asu_0010E_16946.pdf,1934224
44103,Evaluation of Compound Semiconductors for Infrared Photo-Detection Applications,186421,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178877,1841,2017-06-01 18:36:27.572793+00:00,filestore/6b/67/7b/6b677b4255c590344d2c5233844c2e5a,6b677b4255c590344d2c5233844c2e5a,application/pdf,Lu_asu_0010E_16951.pdf,2512302
44104,Electrospinning of Ceramic Solid Electrolyte Nanowires for Lithium-Ion Batteries with Enhanced Ionic Conductivity,186422,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178878,2031,2017-06-01 18:36:29.849004+00:00,filestore/33/67/98/3367980c0bb258531171f2047732e03c,3367980c0bb258531171f2047732e03c,application/pdf,Yang_asu_0010E_16962.pdf,3698805
44105,Photovoltaic Systems: Forecasting for Demand Response Management and Environmental Modelling to Design Accelerated Aging Tests,186423,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178879,732,2017-06-01 18:36:31.467682+00:00,filestore/31/3f/e0/313fe05d47328360807b9862a308d9b0,313fe05d47328360807b9862a308d9b0,application/pdf,Kadloor_asu_0010N_16971.pdf,2773761
44106,Theorizing the State of Health Practices and Climate in Construction via Fourfold Structuration,186424,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178880,271,2017-06-01 18:36:37.030251+00:00,filestore/68/59/d0/6859d05dc7c4c8d323b82d0ee4db83f6,6859d05dc7c4c8d323b82d0ee4db83f6,application/pdf,Tello_asu_0010E_16982.pdf,8987237
44107,Self-Determination Skill Development: A Qualitative Exploration of College Students with Autism Spectrum Disorders,186425,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178881,596,2017-06-01 18:36:37.605448+00:00,filestore/09/3b/d9/093bd9d26241c90cc9cc492af7944e14,093bd9d26241c90cc9cc492af7944e14,application/pdf,Harrop_asu_0010E_16983.pdf,583948
44108,Application of Lean Six Sigma to Improve Service in Healthcare Facilities Management: A Case Study,186426,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178882,13324,2017-06-01 18:36:39.361227+00:00,filestore/16/ec/a1/16eca127fc1572bc8a4bf30ec4583e96,16eca127fc1572bc8a4bf30ec4583e96,application/pdf,Shirey_asu_0010N_16984.pdf,2705382
44109,"Redeemed from the Fall For Double Choir & Soloists with Violin, Bass Clarinet, Marimba & Organ",186427,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178883,178,2017-06-01 18:36:40.488082+00:00,filestore/33/ba/db/33badb71ec55899f78c87db42b925942,33badb71ec55899f78c87db42b925942,application/pdf,Wahlquist_asu_0010E_17023.pdf,2621364
44110,A Sociopragmatic Study of the Congratulation Strategies of Saudi Facebook Users,186428,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178884,1,2017-06-01 18:36:41.324196+00:00,filestore/5e/ac/c3/5eacc3d07ef0cda603e5461b94f17a72,5eacc3d07ef0cda603e5461b94f17a72,application/pdf,Mahzari_asu_0010E_17048.pdf,3936416
44111,"Graduate School Stress, Dyadic Coping, and Well-Being in Asymmetrical Graduate Student Couples",186429,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178885,574,2017-06-01 18:36:42.367685+00:00,filestore/0e/bb/39/0ebb39007cc85c8af746cf8a42aae47d,0ebb39007cc85c8af746cf8a42aae47d,application/pdf,Segraves_asu_0010N_16842.pdf,1119887
44112,Deep Learning based Classification of FDG-PET Data for Alzheimer's Disease,186430,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178886,1174,2017-06-01 18:36:44.100265+00:00,filestore/fa/db/72/fadb72e85f6a608ee9300b06e372d3be,fadb72e85f6a608ee9300b06e372d3be,application/pdf,Singh_asu_0010N_16846.pdf,1625111
44113,Lexical Access as a Predictor of Oral Fluency,186431,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178887,385,2017-06-01 18:36:45.374114+00:00,filestore/25/90/96/259096ad5b28c5ab9ba2ea5e70d67259,259096ad5b28c5ab9ba2ea5e70d67259,application/pdf,Carriere_asu_0010N_16880.pdf,1711541
44114,Variability of Early Literacy Skills In Children with Hearing Impairment,186432,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178888,399,2017-06-01 18:36:46.602795+00:00,filestore/b1/36/14/b13614b57d84eced4925f1d6b3645c6d,b13614b57d84eced4925f1d6b3645c6d,application/pdf,Runnion_asu_0010E_16906.pdf,1014807
44115,Online Dynamic Security Assessment Using Phasor Measurement Unit and Forecasted Load,186433,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178889,1849,2017-06-01 18:36:47.599211+00:00,filestore/93/01/a3/9301a3b385133ab3c61f4f5dcc936cfb,9301a3b385133ab3c61f4f5dcc936cfb,application/pdf,Wang_asu_0010N_16907.pdf,2733098
44116,Synthesis and Functionalization of Zinc Oxide Nanowires,186434,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178890,948,2017-06-01 18:36:51.708318+00:00,filestore/7d/da/04/7dda04c57c8afe2742d763bf198caa63,7dda04c57c8afe2742d763bf198caa63,application/pdf,XU_asu_0010E_16941.pdf,7120390
44117,Accountability Groups to Enhance Language Learning in a University Intensive English Program,186435,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178891,143,2017-06-01 18:36:52.741837+00:00,filestore/a9/9f/db/a99fdb2daab4a431341e5e9d9313e50b,a99fdb2daab4a431341e5e9d9313e50b,application/pdf,Lippincott_asu_0010E_16947.pdf,877746
44118,Re-Seeing Composition: Object Oriented Reflective Teaching Practice,186436,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178892,275,2017-06-01 18:48:49.625820+00:00,filestore/4e/8a/d1/4e8ad11299cfa39ff309b4a74ec2ecc0,4e8ad11299cfa39ff309b4a74ec2ecc0,application/pdf,Hopkins_asu_0010E_16948.pdf,1432340
44119,A New Atomistic Simulation Framework for Mechanochemical Reaction Analysis of Mechanophore Embedded Nanocomposites,186438,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178894,1738,2017-06-01 18:49:57.189698+00:00,filestore/58/9b/c8/589bc8e17a3fce9bf5935706d5c4624b,589bc8e17a3fce9bf5935706d5c4624b,application/pdf,Koo_asu_0010E_16949.pdf,11831139
44120,The Impact of Online Sales Taxes for State and Local Economies,186439,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178895,280,2017-06-01 18:50:03.581723+00:00,filestore/f2/56/12/f25612b8a670da838208fa8830bc881e,f25612b8a670da838208fa8830bc881e,application/pdf,Wenzel_asu_0010E_16950.pdf,4514581
44121,Real-Time Simulation of a Smart Inverter,186440,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178896,2978,2017-06-01 18:50:16.306225+00:00,filestore/c4/7b/52/c47b52e111c97a71ea7af65b03bd1518,c47b52e111c97a71ea7af65b03bd1518,application/pdf,Thiagarajan_asu_0010N_16956.pdf,3478354
44122,Participation and Experiences of Reclassified English Language Learners in a Learning Management System,186441,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178897,1006,2017-06-01 18:50:27.261919+00:00,filestore/c0/12/2d/c0122d9641801df4d8202246b179e640,c0122d9641801df4d8202246b179e640,application/pdf,Hurtado_asu_0010E_16987.pdf,7647626
44123,Optimizing Performance Measures in Classification Using Ensemble Learning Methods,186442,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178898,1375,2017-06-01 18:50:32.617474+00:00,filestore/1f/df/14/1fdf144f846de9af74cd8b554dd72684,1fdf144f846de9af74cd8b554dd72684,application/pdf,Bahl_asu_0010N_16992.pdf,1014622
44124,Modeling and Simulation of the Programmable Metallization Cells (PMCs) and Diamond-Based Power Devices,186443,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178899,782,2017-06-01 18:50:33.991274+00:00,filestore/d9/f9/d5/d9f9d5fe51e788e8e0acd60ae59947e9,d9f9d5fe51e788e8e0acd60ae59947e9,application/pdf,Saremi_asu_0010E_17018.pdf,2550065
44125,Adaptive Talent Management for Project Professionals: Early Identification of Future Industry Leaders,186444,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178900,485,2017-06-01 18:50:35.684098+00:00,filestore/69/82/ea/6982eacb1128e492cf65d1b2d2d2ffbe,6982eacb1128e492cf65d1b2d2d2ffbe,application/pdf,Gunnoe_asu_0010E_17124.pdf,1832225
44126,Analytical Approaches for Identification and Representation of Critical Protection Systems in Transient Stability Studies,186445,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178901,1134,2017-06-01 18:50:38.499180+00:00,filestore/a3/e8/7d/a3e87da7b479b5330dc98c3e1f664211,a3e87da7b479b5330dc98c3e1f664211,application/pdf,Hedman_asu_0010E_16891.pdf,4285265
44127,The Epic Document,186446,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178902,143,2017-06-01 18:50:39.227290+00:00,filestore/90/35/bb/9035bbb1e05c6d3d7cf4c133e2a710ee,9035bbb1e05c6d3d7cf4c133e2a710ee,application/pdf,Cruz_asu_0010N_16909.pdf,241287
44128,Algorithms for Neural Prosthetic Applications,186447,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178903,767,2017-06-01 18:50:40.457479+00:00,filestore/8f/f6/e3/8ff6e316f9dd1b6621a69a2a160147c8,8ff6e316f9dd1b6621a69a2a160147c8,application/pdf,Padmanaban_asu_0010E_16955.pdf,5645853
44129,Beautiful Secrets,186448,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178904,157,2017-06-01 18:50:41.542346+00:00,filestore/97/ec/07/97ec07a82e7997d695b968302a06e363,97ec07a82e7997d695b968302a06e363,application/pdf,Garner_asu_0010N_16959.pdf,263157
44130,The Role of Corticosterone in Stress-induced Suppression of Innate Immunity in the Male House Sparrow,186449,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178905,77,2017-06-01 18:50:42.522584+00:00,filestore/ca/c2/a2/cac2a28c25715c524f58d0f01b05baf0,cac2a28c25715c524f58d0f01b05baf0,application/pdf,Gao_asu_0010E_16963.pdf,1410206
44131,Quantum Nonlinear Dynamics and Chaos in Photonic and Nano Systems,186450,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178906,288,2017-06-01 18:51:50.019613+00:00,filestore/95/7e/28/957e288c1e381516b384cd277cc4dff9,957e288c1e381516b384cd277cc4dff9,application/pdf,Wang_asu_0010E_16965.pdf,24592523
44132,Low Complexity Optical Flow Using Neighbor-Guided Semi-Global Matching,186451,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178907,1346,2017-06-01 18:52:05.676908+00:00,filestore/34/4f/6c/344f6cd8c2361182d1a580d82e124d18,344f6cd8c2361182d1a580d82e124d18,application/pdf,Xiang_asu_0010N_16967.pdf,13600616
44133,"Casas Montezumas: Chorographies, Ancient Ruins, and Placemaking in the Salt and Gila River Valleys, Arizona, 1694-1868",186452,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178908,6016,2017-06-01 18:52:09.870658+00:00,filestore/37/d2/d2/37d2d267f67f40a8edfcdbf8f8cb2297,37d2d267f67f40a8edfcdbf8f8cb2297,application/pdf,Caproni_asu_0010E_16870.pdf,8917798
44134,"Performativity, Positionality, and Relationality: Identity Pathways for a  Feminist Rhetorical Pedagogy",186453,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178909,659,2017-06-01 18:52:11.137518+00:00,filestore/db/7c/67/db7c67b0cbbaf41f7badc3ebf60b7799,db7c67b0cbbaf41f7badc3ebf60b7799,application/pdf,Bruce_asu_0010E_16876.pdf,1138675
44135,Practice in Partnering,186454,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178910,77,2017-06-01 18:52:11.799183+00:00,filestore/af/f7/59/aff759b019012e6c924a97378bfd4a93,aff759b019012e6c924a97378bfd4a93,application/pdf,Rivieccio_asu_0010N_16830.pdf,484386
44136,Implementation of Emerging Technologies: Treatment Capability of Peracetic Acid and Ultraviolet Irradiation,186455,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178911,776,2017-06-01 18:52:12.868311+00:00,filestore/f8/ea/10/f8ea10846bf3b0558d44fcc1c4ff9f8d,f8ea10846bf3b0558d44fcc1c4ff9f8d,application/pdf,Cooper_asu_0010N_16867.pdf,1896444
44137,Effect of a Coconut Oil Supplement (2g/d) on Total Cholesterol to HDL Cholesterol Ratio in Healthy Adults,186456,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178912,3437,2017-06-01 18:52:14.220351+00:00,filestore/ad/81/35/ad8135253fbf94d1e35a1a0d8377c5ab,ad8135253fbf94d1e35a1a0d8377c5ab,application/pdf,Shedden_asu_0010N_16881.pdf,2155506
44138,Modeling and Design Analysis of Facial Expressions of Humanoid Social Robots Using Deep Learning Techniques,186457,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178913,1172,2017-06-01 18:52:16.186968+00:00,filestore/3c/68/82/3c688253c6b9c6f294bf11b5954f339c,3c688253c6b9c6f294bf11b5954f339c,application/pdf,Murthy_asu_0010N_16883.pdf,4228813
44139,Research on Talent Cultivation in China 's Universities Based on Supply - Demand Relation of Labor Market,186458,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178914,724,2017-06-01 18:52:17.033403+00:00,filestore/20/77/5c/20775c27d5b0f2b0325a751e0b55055f,20775c27d5b0f2b0325a751e0b55055f,application/pdf,Lin_asu_0010E_16917.pdf,769379
44140,Exploring Colonial Legacy Among Liberians in The Diaspora: Clash of Two Cultures,186459,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178915,940,2017-06-01 18:52:17.488134+00:00,filestore/e4/b3/44/e4b344972d2b2e552808bc65147cf7c1,e4b344972d2b2e552808bc65147cf7c1,application/pdf,Wento_asu_0010N_16937.pdf,735456
44141,Decolonizing the Anthropocene: An Ecocritical Reinterpretation of Visual Culture,186460,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178916,37,2017-06-01 18:52:20.273536+00:00,filestore/d5/70/2b/d5702bf9f8d72980ecb27e56bff2dd5a,d5702bf9f8d72980ecb27e56bff2dd5a,application/pdf,Schuenemeyer_asu_0010N_16952.pdf,7097389
44142,Beyond Compliance: Cultivating Ethical Virtues in Scientific Research,186461,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178917,435,2017-06-01 18:52:21.326511+00:00,filestore/e0/fe/6c/e0fe6ca61a3d22a07947d8b1587a180b,e0fe6ca61a3d22a07947d8b1587a180b,application/pdf,Craer_asu_0010N_16960.pdf,739712
44143,Characterization of the Dynamic Strength of Aluminium at Extreme Strain Rates and Pressures,186462,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178918,10,2017-06-01 18:52:23.398892+00:00,filestore/24/8d/d4/248dd43a473a490929b72d008010d475,248dd43a473a490929b72d008010d475,application/pdf,Gopalakrishnan_asu_0010N_16961.pdf,4509898
44144,An Integrated Microarray Printing and Detection System to Study Protein-Protein Interactions,186463,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178919,24,2017-06-01 18:52:25.148566+00:00,filestore/71/a7/51/71a751622dd35475081dc28d05d3c402,71a751622dd35475081dc28d05d3c402,application/pdf,Xiao_asu_0010N_16966.pdf,2529748
44145,Isolated Text as Design Method for Signaling Learners in a Multimedia Learning Task,186464,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178920,370,2017-06-01 18:52:25.562490+00:00,filestore/0b/9d/78/0b9d786be16ddec01d9dc8781e1428f9,0b9d786be16ddec01d9dc8781e1428f9,application/pdf,Chin_asu_0010N_16970.pdf,859946
44146,Three Worries about Moderate Deontology,186465,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178921,1275,2017-06-01 18:52:25.971393+00:00,filestore/af/21/da/af21dac58cd19b9ff4494473128989d7,af21dac58cd19b9ff4494473128989d7,application/pdf,Cook_asu_0010N_16988.pdf,335174
44147,"Associations of Depression, Sleep, and Acculturation on Glycemic Control  in Korean Americans with Type 2 Diabetes Mellitus",186466,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178922,662,2017-06-01 18:52:26.739470+00:00,filestore/64/12/0e/64120e8fb5788bb57f86ce0eb2473f80,64120e8fb5788bb57f86ce0eb2473f80,application/pdf,Jeong_asu_0010E_16991.pdf,2819505
44148,An Analysis of Cost Overrun in the Construction Industry,186467,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178923,264,2017-06-01 18:52:27.479130+00:00,filestore/60/26/11/6026116746ea547939e013356781d1d4,6026116746ea547939e013356781d1d4,application/pdf,Goyal_asu_0010N_16993.pdf,433283
44149,Neither Dust nor Gold: A Comprehensive Study of the Dadao School from 1115-1398,186468,Full Text,,,Dissertation/Thesis (),,,,,,,,,,178924,371,2017-06-01 18:52:28.045101+00:00,filestore/1e/e1/61/1ee161f0da904db96154d5003ad0b87e,1ee161f0da904db96154d5003ad0b87e,application/pdf,Bussio_asu_0010E_16995.pdf,1681177
